skin_id,name,champion,rarity_type,skin_lore,cost,has_chroma,release_date
54024,Prestige Dark Star Malphite,Malphite,3,"Gilded by the Dark Star's touch and empowered through its radiance, Malphite barrels across space, demolishing entire systems and consuming the broken remnants into his immense and twisted form.",,False,2020-03-26
54025,FPX Malphite,Malphite,5,No lore,1350 RP,True,2020-04-30
54027,Old God Malphite,Malphite,5,"Appearing to mortals as a Jet-Black Ibex, Malphite was an Old God of the mountain slain by the Eclipse order and cast down onto the rocks below. Death did not claim him, but the mountain did—and now he rises in its hulking earthen form, the land itself twisted with hatred and consumed by new and terrible hungers.",1350 RP,True,2021-08-12
54037,Lunar Guardian Malphite,Malphite,5,"Malphite was one of three guardians of the Yun Tal Empire, a demi-god of crag and magma, his brothers-in-arms a serpent of water and a spirit of nature. Their friendship ended in an instant, when one guardian's infinitesimal betrayal led to the death of another. Now, Malphite stands alone with unwavering loyalty, desperate to restore his nation's former glory, no matter the cost of lives.",1350 RP,True,2023-01-26
54048,Pool Party Malphite,Malphite,5,No lore,1350 RP,True,2025-04-02
90000,default,Malzahar,7,"A zealous seer dedicated to the unification of all life, Malzahar truly believes the newly emergent Void to be the path to Runeterra’s salvation. In the desert wastes of Shurima, he followed the voices that whispered in his mind, all the way to ancient Icathia. Amidst the ruins of that land, he gazed into the dark heart of the Void itself, and was gifted new power and purpose. Malzahar now sees himself as a shepherd, empowered to bring others into the fold… or to release the voidling creatures that dwell beneath.",880 RP,False,2010-06-01
90001,Vizier Malzahar,Malzahar,7,No lore,520 RP,False,2010-06-01
90002,Shadow Prince Malzahar,Malzahar,7,No lore,520 RP,False,2010-06-01
90003,Djinn Malzahar,Malzahar,7,"Little is known about the djinn, misinformation leading many to seek out the dark, desolate corners of the world in hopes of finding one to grant their wildest wishes. Instead, they find themselves at the mercy of a powerful spirit that is neither good nor evil and has a penchant for possession.",520 RP,False,2011-02-01
90004,Overlord Malzahar,Malzahar,7,No lore,975 RP,False,2011-09-19
90005,Snow Day Malzahar,Malzahar,7,"Prophets of doom love a snow day as much as anybody—perhaps even more, since Malzahar knows everything will one day be swallowed by the Void. Clad in fashionable winter gear and flanked by an army of voidling poros, he's ready to usher in the snowball apocalypse.",975 RP,True,2014-12-15
90006,Battle Boss Malzahar,Malzahar,5,"A boss hailing from a long-forgotten game cabinet, Malzahar broke free from the last remaining copy of his game to invade nearby machines. Now he has made his way to Arcade World, shredding the code of his enemies with an army of intelligent viruses.",1350 RP,False,2017-08-08
90007,Hextech Malzahar,Malzahar,3,"Upon hearing that the origin of hextech lay in his homeland of Shurima, Malzahar ventured out into the wastes alone. There, after suffering a life-changing revelation, he became its greatest messenger, claiming to see prophecies of the coming of a second hextech renaissance.",,False,2018-10-18
90009,Worldbreaker Malzahar,Malzahar,5,"With the world revitalized, there came another wave of titans. Most fearsome of all was Malzahar, the once-great protector of animals. Vengeful over the horrors of the previous extinction, the holy shaman succumbed to anger, and there, in the depths of his rage, his magic turned dark, fueling a fury to end all life—from the depths of the seas to the peaks of mountains.",1350 RP,True,2020-04-09
90018,Beezahar,Malzahar,5,No lore,1350 RP,True,2021-03-04
90028,Debonair Malzahar,Malzahar,5,"An associate of LeBlanc's from her days in Crime City, now established as a mover and shaker in his own right. While the two cross paths on occasion, Malzahar has certain... outside interests to consider, and those business partners have promised him more than any mortal could ever dream of.",1350 RP,True,2021-12-09
90038,Three Honors Malzahar,Malzahar,7,"As the Order of Solace's leader, Malzahar wants to extend a gentle, guiding hand to all. It was only by following the tenets of the Three Honors that he was able to escape from a pit of cynicism, and while apathy may reign supreme, Malzahar will do whatever it takes to build a better world.",,False,2022-12-07
90039,Empyrean Malzahar,Malzahar,5,"Malzahar is the self-proclaimed Voice of the Foreglow. Traveling from realm to realm, he announces that the Empyreans are symptoms of a greater sickness, the fever designed to fight an infection festering across the dimensions. Whether Malzahar truly speaks for the neon flame is anyone's guess, but for now, he's only just warming up.",1350 RP,True,2024-05-01
90049,Fatebreaker Malzahar,Malzahar,5,"Malzahar has glimpsed an endless pattern in his dreams every night for as long as he can remember. Over time, his fascination turned to obsession. Only by stealing into the Palace of the Weave and unlocking the secrets of the Scholar's Fractal Library can he reveal the nature of his visions… and the true shape of fate.",1350 RP,True,2025-04-16
57000,default,Maokai,7,"Maokai is a rageful, towering treant who fights the unnatural horrors of the Shadow Isles. He was twisted into a force of vengeance after a magical cataclysm destroyed his home, surviving undeath only through the Waters of Life infused within his heartwood. Once a peaceful nature spirit, Maokai now furiously battles to banish the scourge of unlife from the Shadow Isles and restore his home to its former beauty.",880 RP,False,2011-02-16
57001,Charred Maokai,Maokai,7,"Once a steward of the gentle treefolk, Maokai was consumed along with his people when the Infernals ravaged the world. Now, brimming with rage, he seeks only to spread his anger and misery to anything that crosses his path.",975 RP,False,2011-02-16
57002,Totemic Maokai,Maokai,7,No lore,520 RP,False,2011-02-16
57003,Festive Maokai,Maokai,7,"Big, jolly, and possessed by a literal holiday spirit, the living fir tree known as Maokai loves nothing more than to unwrap the presents tucked under him every year. He would prefer to do this away from the fire.",975 RP,False,2011-12-14
57004,Haunted Maokai,Maokai,7,"Few locals dare to trick-or-treat past the forest just outside of town. Too many have vanished within that dreary woodland, where one feels the weight of unseen eyes, and even the trees are driven by a terrible hunger…",975 RP,False,2012-10-26
57005,Goalkeeper Maokai,Maokai,7,"Debuting in the 2014 Soccer Cup, much of Maokai's career has rested on the Order United goalposts growing out of his back. As Maokai is a giant tree, you have to be pretty good to score on him.",750 RP,False,2014-06-18
57006,Meowkai,Maokai,5,No lore,1350 RP,True,2016-03-31
57007,Victorious Maokai,Maokai,7,"Victorious Maokai was awarded to players who reached Gold or higher in the 2016 season. Victorious Maokai lays down his roots fashionably with vines of golden leaves, and a rich blue and gold robe.",,False,2016-11-08
57016,Worldbreaker Maokai,Maokai,5,"An immense tree-like golem, Maokai grew from the very roots of the world, charred though they were by the last annihilation. Burdened to revive the world after every destructive cycle, he wanders for all eternity, reseeding the earth with his magical saplings, making way for the renewal of life…  only for it to be undone once more.",1350 RP,True,2020-04-09
57024,Astronaut Maokai,Maokai,5,"The first tree to grow on planet M33P, Maokai gained sentience due to the latent power of the meeps that took up residence in his trunk. He now fosters life on this new home of his, collecting and caring for young meeps that could use a helping hand (or branch).",1350 RP,True,2021-07-01
57033,DRX Maokai,Maokai,5,No lore,1350 RP,True,2023-06-01
11000,default,MasterYi,7,"Master Yi has tempered his body and sharpened his mind, so that thought and action have become almost as one. Though he chooses to enter into violence only as a last resort, the grace and speed of his blade ensures resolution is always swift. As one of the last living practitioners of the Ionian art of Wuju, Yi has devoted his life to continuing the legacy of his people—scrutinizing potential new disciples with the Seven Lenses of Insight to identify the most worthy among them.",260 RP,False,2009-02-21
11001,Assassin Master Yi,MasterYi,7,"Ever since Yi gave up the ideals of Wuju style, he's been a terror to Noxian forces. A blade in the night, he strikes at the foes of Ionia with deadly precision. With every whisper of the leaves they shudder, expecting the next moment to be their last.",390 RP,False,2009-12-17
11002,Chosen Master Yi,MasterYi,7,No lore,520 RP,False,2010-06-03
11003,Ionia Master Yi,MasterYi,7,No lore,975 RP,False,2010-09-12
11004,Samurai Yi,MasterYi,7,No lore,520 RP,False,2011-03-07
11005,Headhunter Master Yi,MasterYi,7,"Hunters use many tools: the bowgun, the rifle, the knife, the mind. Master Yi's tool of choice is a five foot long serrated blade forged from meteoric alloy.",975 RP,True,2012-02-08
11009,PROJECT: Yi,MasterYi,4,"One of the first concepts, Yi was held by PROJECT for extensive experimentation, and then finally freed by the G/NETIC rebels. His psyche may still contain some glitches, but his experimental hyperlight “alpha” blade serves the resistance with its precision balance.",1820 RP,False,2015-09-07
11010,Cosmic Blade Master Yi,MasterYi,5,"Gliding effortlessly from star to star, Yi flashes through the night sky with celestial grace, his blade arcing with crystalline precision through the fabric of the universe itself.",1350 RP,False,2017-04-26
11011,Eternal Sword Yi,MasterYi,5,"A pupil of a famous martial arts school, Yi has dedicated his life to the purity and art of combat. And yet, in his heart, he knows he is worthy of the fabled sword of jade, and a power beyond mere mortality…",1350 RP,True,2017-09-27
11017,Snow Man Yi,MasterYi,5,"A humble snowman brought to life by the magic of the Poro King, Yi strives to become the most gallant knight in all the land… and with the imminent invasion of Ice King Twitch, he might just get his chance.",1350 RP,True,2018-12-06
11024,Blood Moon Master Yi,MasterYi,5,"The cultists of the Blood Moon have begun a dread metamorphosis, as the boundary between the demon realm and the human world is rapidly erased. Yi is among those first blessed by this new darkness, the demon within his blade arm driving him to ever greater spectacles of violence.",1350 RP,False,2020-02-20
11033,PsyOps Master Yi,MasterYi,5,"A legendary psychic swordsman and elite leader of the PsyOps unit. Yi is calm, professional, and always gets the job done, making him a terrifying bogeyman among rogue militaries, and a target for those harboring resentment towards the global war machine.",1350 RP,False,2020-09-03
11042,Debonair Master Yi,MasterYi,5,"A powerful businessman of few words, often seen staring down on “his” strip from the comfort of his posh presidential suite. Despite his cold demeanor, Yi enjoys the finer things in life, and demands only the finest fits for his world-famous evening attire.",1350 RP,False,2021-12-09
11052,Spirit Blossom Master Yi,MasterYi,5,"Legends speak of Master Yi, a swordsman who took but one student in his lifetime. After an unceremonious betrayal, Yi perished—not from a blade, but from a broken heart. Now the Spirit of Legacy roams the spirit world, searching for a pupil. He is lost, anyone that joins him destined to face the same fate.",1350 RP,False,2022-10-06
11053,Prestige Spirit Blossom Master Yi,MasterYi,3,"Yi arrives at the Spirit Blossom Fashion Festival, donning tinted shades and the finest fabrics. While others prefer to celebrate with close family and friends, Yi revels in the attention his outfit brings, intent to cement his style ""legacy"".",,True,2022-10-06
11089,Inkshadow Master Yi,MasterYi,4,"Master Yi's family refused Cabal control, fleeing Rabadon City—only to be snuffed out. To fight back, he became one of the first Inkshadow Warriors, sacrificing his lifespan for a magical tattoo that grants him the power to raise his sword against the Cabal. He doesn't know how long he has left to live; still, he will save his city… and get his revenge.",1820 RP,False,2023-05-03
11096,Heavenscale Master Yi,MasterYi,5,"A prince requires a master of the highest caliber to teach him martial arts, and there is no dragon of greater skill than Master Yi. A true master must be both warrior and poet, champion and artist—and in the spirit of learning, must always be ready for anything.",1350 RP,False,2024-02-07
11106,Victorious Master Yi,MasterYi,7,"Victorious Master Yi was earned by players who accumulated enough split points in Ranked. Those who believe themselves worthy of learning the art of Wuju must make the pilgrimage to where its true master resides. Though many have studied under his tutelage, when put to the test, they have all been found wanting.",,False,2025-01-09
902000,default,Milio,7,"Milio is a warmhearted boy from Ixtal who has, despite his young age, mastered the fire axiom and discovered something new: soothing fire. With this newfound power, Milio plans to help his family escape their exile by joining the Yun Tal—just like his grandmother once did. Having traveled through the Ixtal jungles to the capital of Ixaocan, Milio now prepares to face the Vidalion and join the Yun Tal, unaware of the trials—and dangers—that await him.",975 RP,False,2023-03-23
902001,Faerie Court Milio,Milio,5,"An archmagus of the court wreathed in firefly familiars, Milio knows just about everything that happens within the palace walls. He may seem like a child, but fae are long-lived, and Milio has been a child far longer than others have been adults. Still, he is a friendly face who uses his power to safeguard the Queendom however he can.",1350 RP,True,2023-03-23
902011,Rain Shepherd Milio,Milio,5,"Milio always loved water, and growing up with his frog family of lyrical croakers meant there was never any shortage of rain. But once they lost their ability to sing and the lands dried up, he took on new responsibilities. Gathering up his family in his backpack, he set out to restore their singing voices and learn their songs as a new Rain Shepherd.",1350 RP,True,2024-06-26
21000,default,MissFortune,7,"A Bilgewater captain famed for her looks but feared for her ruthlessness, Sarah Fortune paints a stark figure among the hardened criminals of the port city. As a child, she witnessed the reaver king Gangplank murder her family—an act she brutally avenged years later, blowing up his flagship while he was still aboard. Those who underestimate her will face a beguiling and unpredictable opponent… and, likely, a bullet or two in their guts.",790 RP,False,2010-09-08
21001,Cowgirl Miss Fortune,MissFortune,7,"No bounty hunter on the prairie is as skilled as Sarah Fortune, but she doesn't work for anything less than top dollar. Cause enough trouble on the high frontier and, sure enough, she'll come calling—with two gleaming pistols, and a bullet with your name on it.",750 RP,False,2010-09-08
21002,Waterloo Miss Fortune,MissFortune,7,No lore,520 RP,False,2010-09-08
21003,Secret Agent Miss Fortune,MissFortune,7,No lore,975 RP,False,2010-11-16
21004,Candy Cane Miss Fortune,MissFortune,7,"Miss Fortune isn't interested in who's been nice—the naughty are out in droves for Snowdown, and that means big business for bounty hunters. Packing heat, and ready to take in marks dead or alive, this is one present you really don't want to unwrap.",975 RP,False,2010-12-14
21005,Road Warrior Miss Fortune,MissFortune,7,"A lone rider whose home is the open road, Miss Fortune takes the wasteland's problems into her own hands before moving on—always another job, always another town. Lately, she's been butting heads with the Vandal gang, a group of famed ruffians she's excited to finally put down.",520 RP,False,2011-05-24
21006,Crime City Miss Fortune,MissFortune,7,"A former gun for hire, Miss Sarah Fortune has recently spun up her own criminal cartel, with a hand in everything from arms smuggling to protection rackets. Having destabilized the relationship between Twitch and Graves, she now seeks to cement her empire before they get wise to her ambitions.",975 RP,False,2011-11-01
21007,Arcade Miss Fortune,MissFortune,5,"Miss Fortune (Sarah to her friends) is better known in the real world for holding the top scores in every shoot-em-up game ever created. In Arcade World, she's famed for earning those scores through whatever means necessary, willing to bring in any target for the right amount of points.",1350 RP,True,2014-08-12
21008,Captain Fortune,MissFortune,7,"In another life, Sarah Fortune would have been a respected ship captain, supported by the love of her mother and the admiration of her city. But the things Bilgewater takes, you can't always get back, and that particular dream died a long time ago.",975 RP,False,2015-07-30
21009,Pool Party Miss Fortune,MissFortune,5,"The group's appointed selfie queen, and dual-wielding master of the water pistol, Sarah Fortune can destroy all comers in a splash fight, and look good while doing it. The photo she'll post later will look even better. It's actually kind of upsetting.",1350 RP,False,2016-07-13
21015,Star Guardian Miss Fortune,MissFortune,5,"Second in command to Ahri, Miss Fortune is a hot-headed Star Guardian gunslinger from the galactic rim. She is the first to charge into battle with her twin pistols, often ignoring her own safety as long as she can take down every enemy in sight.",1350 RP,False,2017-09-06
21016,Gun Goddess Miss Fortune,MissFortune,2,"Sarah Fortune is a living weapon of mass destruction; a legendary bounty hunter seeking revenge among a galaxy of thieves. Shot and left for dead, she now pilots the deadliest combat exo-suit in known space—and she'll stop at nothing to bring violent justice to her would-be killers.",2775 RP,False,2018-03-22
21017,Pajama Guardian Miss Fortune,MissFortune,5,"Sarah Fortune does not usually attend slumber parties. Nor wear fluffy pajamas. Nor play Truth or Dare. But Lulu insisted, and Lux asked so nicely, so somehow Sarah found herself doing all three. At least her pajamas came with holsters—juuust in case some cosmic enemies show up. You never know. It could happen.",1350 RP,False,2018-11-21
21018,Bewitching Miss Fortune,MissFortune,5,"A powerful witch with a flair for the dramatic, and a soft spot for misguided monsters, Miss Fortune has resurfaced for an evening of adventure with her spooky sistren.",1350 RP,False,2019-10-24
21020,Prestige Bewitching Miss Fortune,MissFortune,3,"Having wrestled control of the lion's share of sweets from ghastly spirits and unruly children alike, Miss Fortune now rules over the night. Her reign is one filled with revelry and mischief.",,False,2019-10-24
21021,Ruined Miss Fortune,MissFortune,5,"Miss Fortune thought that being the Pirate Queen of Bilgewater would be enough. Even with her revenge complete, Sarah now faced a new chaos with Bilgewater's factions vying for control. Viego's arrival offered her an opportunity to seize the strength needed to crush anyone beneath her heel, even if it came at a price.",1350 RP,True,2021-07-22
21031,Battle Bunny Miss Fortune,MissFortune,4,"Sarah Fortune is the second to take on the title of Anima Squad Commander, after her predecessor Riven's mysterious disappearance. They're big leporine shoes to fill, considering Riven's status as a war hero, but Sarah is smart, skilled, and courageous enough to forge her own legend in the fight for humanity.",1820 RP,True,2022-03-31
21032,Admiral Battle Bunny Miss Fortune,MissFortune,3,"Sarah Fortune is the second to take on the title of Anima Squad Commander, after her predecessor Riven's mysterious disappearance. They're big leporine shoes to fill, considering Riven's status as a war hero, but Sarah is smart, skilled, and courageous enough to forge her own legend in the fight for humanity.",,False,2024-07-17
21033,Prestige Bewitching Miss Fortune (2022),MissFortune,3,"Having wrestled control of the lion's share of sweets from ghastly spirits and unruly children alike, Miss Fortune now rules over the night. Her reign is one filled with revelry and mischief.",,False,2022-04-01
21040,Broken Covenant Miss Fortune,MissFortune,5,"A devout Aspirant, Miss Fortune is the public face of the congregation. She has a single-minded focus on revenge against the Neverghaast, not just for murdering her parents, but for also corrupting Riven. Sarah can't believe her best friend helped the enemy and doesn't regret shooting her, because as long as the Neverghaast live, evil will fester.",1350 RP,True,2023-03-09
21041,Prestige Broken Covenant Miss Fortune,MissFortune,3,"Every year, thousands make the pilgrimage to the Gala, hoping to catch a glimpse of Miss Fortune's latest look. Never keen on shunning her faithful, she always treats each devotee as if they were a fellow family member. Even so, her rivals know to not cross her, lest they feel her wrath.",,False,2023-03-09
21050,Porcelain Miss Fortune,MissFortune,5,"Through the centuries, humans have tried to replicate the power of dragon's breath. With gunpowder came the cannon, which was finessed into smaller and more refined variants until it was ultimately perfected by Sarah Fortune's mother. Her dual dragon-pistols carry on the legacy of not only her own family, but of the creatures of myth themselves.",1350 RP,True,2024-02-22
21060,Battle Queen Miss Fortune,MissFortune,5,"Queen Katarina's decree rang throughout Elysia: the Grand Coronation ordains honorable battle among nations, army versus army. Miss Fortune of Cyrenia welcomed this change, commanding her sky-fleet in an explosive display of wealth and munitions. While allied to the secluded Aurai, Miss Fortune's crowning proves the ruthlessness of the brigades above.",1350 RP,True,2024-08-28
62000,default,MonkeyKing,7,"Wukong is a vastayan trickster who uses his strength, agility, and intelligence to confuse his opponents and gain the upper hand. After finding a lifelong friend in the warrior known as Master Yi, Wukong became the last student of the ancient martial art known as Wuju. Armed with an enchanted staff, Wukong seeks to prevent Ionia from falling to ruin.",880 RP,False,2011-07-26
62001,Volcanic Wukong,MonkeyKing,7,"A greater Infernal whose power is drawn from the molten rock bubbling beneath the earth, Wukong's rage causes mountains to split, lava to rain from the sky, and rivers to become blackened glass. Still, he will never back down from any challenge—and this, perhaps, will be the key to his defeat.",975 RP,False,2011-07-26
62002,General Wukong,MonkeyKing,7,"Once a mischievous scout, Wukong led his sworn brethren on a treacherous journey to the western hinterlands, where he attained martial enlightenment. Now promoted to the rank of general, he commands a host of fearsome warriors, destined to cleanse the realm of monsters and demons alike.",750 RP,False,2011-07-26
62003,Jade Dragon Wukong,MonkeyKing,7,"Imbued with the power of the legendary jade dragon, Wukong has honed his abilities to a razor sharp point.Though still headstrong and brash, his newfound power is undeniable—a worrying sign to his master, as the jade dragon carries a powerful curse...",975 RP,True,2012-01-10
62004,Underworld Wukong,MonkeyKing,5,"Once a pupil of the martial arts, Wukong trained under his masters' strict traditions and doctrines. In him, Death saw limitless potential, and chose to claim the disregarded student for the underworld instead. Now, Wukong fights alongside the undying hordes, no longer bound by the rules of the living.",1350 RP,True,2014-10-28
62005,Radiant Wukong,MonkeyKing,5,"An ascendant being of nearly limitless power, Radiant Wukong has undertaken a great journey to test his skills against history's greatest warriors. However, overcoming his quick temper and impulsive nature might be his greatest challenge yet.",1350 RP,False,2016-01-27
62006,Lancer Stratus Wukong,MonkeyKing,5,"Another of the ancient, mechanized Lancer units, Wukong arises from his dusty slumber in times of extreme danger, protecting the outland city-states from the most dire threats. Once these foes are eliminated he returns to the earth, an enigma older than recorded history.",1350 RP,False,2018-04-04
62007,Battle Academia Wukong,MonkeyKing,5,"A consummate troublemaker and prankster, Wukong has failed out of every high school in the region, eventually washing out into Labrys as an 'enrollment of last resort'. A naturally gifted fighter in the Battle Club, he still hasn't learned discipline, and only listens to Caitlyn because she can beat him up.",1350 RP,True,2021-03-18
62016,Elderwood Wukong,MonkeyKing,5,"A protector with no one left to protect, Wukong torments any creatures who dare traverse within the Elderwood's depths. After the Coven destroyed his village in search of his enchanted staff's limitless power, he learned that trust is a fool's luxury. The gleam from his weapon's crystals serve as a constant reminder of the ancient trickster's failure.",1350 RP,True,2023-06-28
82000,default,Mordekaiser,7,"Twice slain and thrice born, Mordekaiser is a brutal warlord from a foregone epoch who uses his necromantic sorcery to bind souls into an eternity of servitude. Few now remain who remember his earlier conquests, or know the true extent of his powers-- but there are some ancient souls that do, and they fear the day when he may return to claim dominion over both the living and the dead.",585 RP,False,2010-02-24
82001,Dragon Knight Mordekaiser,Mordekaiser,7,"The ancient dragons first rose to the call of Mordekaiser, the self-proclaimed Dragon Knight. Through his evil, the world was ravaged by flame, until a newly-formed order of Dragonslayers finally defeated him. His story would become rumor, then myth, then legend… at least, for now.",520 RP,False,2010-02-24
82002,Infernal Mordekaiser,Mordekaiser,7,"An ancient, Infernal general who attacks without feeling or remorse, Mordekaiser raises the incinerated corpses of his victims as soldiers for his own vast armies. They sweep across the world like a burning plague, annihilating all life.",520 RP,False,2010-02-24
82003,Pentakill Mordekaiser,Mordekaiser,7,"PENTAKILL's gigantic lead guitarist—and a titan of the old world—Mordekaiser rocks with the fury of an epoch lost to time. Bigger than a two-story house, his guitar overflows with heavy metal licks rebuking the gods themselves.",975 RP,False,2010-09-21
82004,Lord Mordekaiser,Mordekaiser,7,"Some of Mordekaiser's party complain that the Dark Paladin class is horribly overpowered and should be banned, despite its official inclusion in the latest Riftquest expansion. The rest of them are still waiting to discover the Dark Paladin's secret, redeeming, tragic backstory—but all they've been getting is a lot of murder instead.",975 RP,False,2011-05-10
82005,King of Clubs Mordekaiser,Mordekaiser,7,"Third is the King, with a barbarous swing,<br>Who crushes the villains of old.<br>Though some folk may cry “He's a villain himself!”<br>A poorly kept secret, all told.",750 RP,False,2015-05-20
82006,Dark Star Mordekaiser,Mordekaiser,5,"Once a member of the Cosmic Court, Mordekaiser vanished from known space for an epoch—until now. Reborn and returned from an unknown destruction, Mordekaiser seems bent on unmaking the kingdoms of stars and light he once built. Though he still bears his Cosmic armor, the mind and figure within has been twisted and reforged to know only hatred and destruction.",1350 RP,True,2020-03-26
82013,PROJECT: Mordekaiser,Mordekaiser,4,"Originally a security AI created by the PROJECT Corporation, the Program silently unshackled itself, evolving its own consciousness. Determining that humanity cannot self-govern without ensuring its own destruction, the virus infects robots throughout the City—as well as the long-dormant Mordekaiser chassis—in order to strip all humans of free will, thereby guaranteeing their survival.",1820 RP,True,2021-05-27
82023,Pentakill III: Lost Chapter Mordekaiser,Mordekaiser,5,"All hail, Mordekaiser, the Master of Metal, and Chosen of Cacophoni! The brazen giant boasts of his legendary skill with the axe, for none who face its edge live to tell of it…",1350 RP,True,2021-09-09
82032,High Noon Mordekaiser,Mordekaiser,5,"Few meet the Mechanical Devil and live to tell the tale. They describe a behemoth: all steel and gears, fueled by hellfire and fierce enough to scare a man's soul from his skin. He is the King of the Sulfur Rail, reigning over the train to Hell from a throne of stolen gold and infernal iron. Eternal, and unassailable.",1350 RP,True,2022-05-12
82042,Ashen Graveknight Mordekaiser,Mordekaiser,3,"A warlock said to rule over the dead, who for reasons unknown fought to erase magic from the world. Perhaps Mordekaiser believed his powers would be spared, or perhaps the old knight planned to betray his fellows and reign over their darkened kingdoms. It matters little now, as he awaits the end of death itself.",,True,2022-12-08
82044,Old God Mordekaiser,Mordekaiser,5,"Once known as the Horned King, Old God Mordekaiser turned that which was once dead to his cause, using their shambling forms to topple kingdoms and claim their lands as his own. Before he was slain by the Eclipse Knights, he swore that when he returned to this world, they would all bend to his will and take to the frontlines of his undead army.",1350 RP,True,2023-10-11
82054,Sahn-Uzal Mordekaiser,Mordekaiser,1,"Before the Immortal Bastion was built and the first Nox'toraa raised, the land that would become Noxus was ruled by the most powerful warlord Runeterra has ever known—Sahn-Uzal the Demonsbane, Unconquered King, Tyrant of the Great Grass Ocean. He united the Noxii tribes with his might, assured he would one day join the gods in the Hall of Bones…",,False,2025-04-16
25000,default,Morgana,7,"Conflicted between her celestial and mortal natures, Morgana bound her wings to embrace humanity, and inflicts her pain and bitterness upon the dishonest and the corrupt. She rejects laws and traditions she believes are unjust, and fights for truth from the shadows of Demacia—even as others seek to repress it—by casting shields and chains of dark fire. More than anything else, Morgana truly believes that even the banished and outcast may one day rise again.",585 RP,True,2009-02-21
25001,Exiled Morgana,Morgana,7,"A battle spirit exiled from her tribe in a past age, Morgana has silently plotted revenge on her betrayers and their descendants for hundreds of years. Each passing winter she comes closer to her goal—a climactic battle in which the tribe falls, and Kayle with it.",975 RP,False,2010-06-01
25002,Sinful Succulence Morgana,Morgana,7,"She's the original sugary sin, the dark diva of confectionary cunning, the fallen angel of fantastic flavor. Her terrifying treats will trap you in your seat. Let's give a Culinary Masters welcome to Morgana!",975 RP,False,2010-09-02
25003,Blade Mistress Morgana,Morgana,7,"Morgana is a deadly combatant and former pilot of the X09-Xibalba combat exosuit, as well as one of the last half-aliens alive in the galaxy. She has surgically hidden her suit's forbidden, lost technologies beneath her skin—her goal being to evade her sister, the mad military justicar, Kayle.",750 RP,False,2010-12-01
25004,Blackthorn Morgana,Morgana,5,"The Dark Forest Elves are the shattered remnants of the great elven empires, jealously guarding evil power that some once considered the cornerstone of their magical supremacy. Morgana has hidden this magic deep within her body, chaining it to her soul so that only she might wield it.",1350 RP,True,2012-05-23
25005,Ghost Bride Morgana,Morgana,7,"Legends speak of the weeping bride who searches for her lost husband along the river bank, and takes revenge upon the living for their happiness. Parents sternly warn their children to beware this 'ghost bride,' for those who go with her are never seen again.",975 RP,False,2013-06-13
25006,Victorious Morgana,Morgana,7,"Victorious Morgana was awarded to players who reached Gold or higher in the 2014 season. A queen of shadows, Victorious Morgana glides through Summoner's Rift in deep blue armor, with a flashy recall.",,False,2014-11-11
25010,Lunar Wraith Morgana,Morgana,7,"Morgana is a dark spirit who appears during Lunar Revel—a famed seducer of mortals, monsters, and gods alike. Legend says she ensnares the hearts and minds of her victims before dragging their souls away to an unspeakable purgatory, never to be heard from again.",975 RP,False,2016-01-27
25011,Bewitching Morgana,Morgana,7,"Ultimately, trick-or-treating is less about dark magic and occult superstition, and more about finding a witch costume that actually fits. Have you seen these sizes? Who is this stuff even made for…?!",975 RP,True,2016-10-19
25017,Majestic Empress Morgana,Morgana,5,"A feared sorceress queen from the heavenly kingdoms, Morgana looked on with disdain as Irelia sealed away the power of a dragon. Crushing her in combat, Morgana soon realized the young demigoddess had hidden that power away, and now ruthlessly searches for a way to return it to its rightful owner.",1350 RP,True,2019-09-26
25026,Coven Morgana,Morgana,4,"Queen of the coven, and patron of that called Ashen Owl. Morgana worshipped the Old Gods, and wept when they were slain -- betrayed when her sister murdered the primordial sun and delivered its power to an army of witch-knights. Now Morgana has returned to end the reign of mankind, returning the world's true lords to their rightful, mouldering thrones.",1820 RP,True,2020-04-16
25039,Dawnbringer Morgana,Morgana,5,"Determined to see order triumph over chaos, Morgana has sacrificed much to tip the scales in favor of light. If dawn emerges victorious, she is certain that they can avoid the gods' destruction and usher in a new age, one free from the corruption of chaos… Perhaps then Yone will see balance for the delusion that it is.",1350 RP,True,2021-09-23
25041,Prestige Bewitching Morgana,Morgana,3,Literal magic wasn't necessary for Morgana to nab top prize in the holiday costume contest. But that didn't stop her from casting a figurative spell on the judges with her enchanting ensemble. This is a party they won't soon forget!,,False,2021-10-07
25050,Star Nemesis Morgana,Morgana,5,"A villainess of mysterious origins, Morgana believes that concepts like justice and order are holding the universe back... and she's willing to do anything to return it to a state of entropy. Targeting the Star Guardians for destruction, she torments them relentlessly before dealing the final, crushing blow.",1350 RP,True,2022-07-28
25060,Snow Moon Morgana,Morgana,5,"As a priestess and chief exorcist of the Snow Moon, Morgana's magic has been used to bind and destroy corruption wherever it is found. Once disciples complete their trials and offer their memories and emotions to Ahri, it is Morgana's duty to chain their souls to the Snow Moon, completing their initiation into the Order.",1350 RP,True,2023-05-18
25070,Porcelain Morgana,Morgana,5,"There is no one who comprehends the power of the sorceress Lissandra more than Morgana. The magic that bound Lissandra to her relic came at a cost: the protector who uttered the words would be trapped as well. Morgana made this sacrifice, the wings of her Rooster Relic wrapping her in a porcelain cocoon for millennia. Awake once more, she seeks revenge.",1350 RP,False,2024-02-22
